"","Year","st","State","Gini","GeoFIPS","Region","pc_income","Index","realpc_income"
"3041",1992,4,"Arkansas",0.565302312374115," 05000",5,16438,140.3,117.163221667855
"3042",1992,5,"California",0.613965749740601," 06000",8,22678,140.3,161.639344262295
"3043",1992,6,"Colorado",0.582780063152313," 08000",7,21625,140.3,154.133998574483
"3044",1992,7,"Connecticut",0.593262493610382," 09000",1,28560,140.3,203.563791874555
"3045",1992,8,"Delaware",0.537251830101013," 10000",2,22814,140.3,162.608695652174
"3046",1992,9,"District of Columbia",0.612368822097778," 11000",2,29067,140.3,207.177476835353
"3047",1992,10,"Florida",0.617291867733002," 12000",5,20825,140.3,148.431931575196
"3048",1992,11,"Georgia",0.57241290807724," 13000",5,19360,140.3,137.990021382751
"3049",1992,13,"Idaho",0.571946322917938," 16000",7,17640,140.3,125.730577334284
"3050",1992,14,"Illinois",0.580043137073517," 17000",3,22724,140.3,161.967213114754
"3051",1992,15,"Indiana",0.543121457099915," 18000",3,19411,140.3,138.353528153956
"3052",1992,16,"Iowa",0.550034523010254," 19000",4,19086,140.3,136.037063435495
"3053",1992,17,"Kansas",0.562643647193909," 20000",4,20115,140.3,143.371347113329
"3054",1992,18,"Kentucky",0.554561734199524," 21000",5,17407,140.3,124.069850320741
"3055",1992,19,"Louisiana",0.586451232433319," 22000",5,17066,140.3,121.639344262295
"3056",1992,20,"Maine",0.532627046108246," 23000",1,18833,140.3,134.233784746971
"3057",1992,21,"Maryland",0.545861303806305," 24000",2,24503,140.3,174.647184604419
"3058",1992,22,"Massachusetts",0.570640206336975," 25000",1,24628,140.3,175.538132573058
"3059",1992,23,"Michigan",0.550114393234253," 26000",3,20280,140.3,144.547398431932
"3060",1992,24,"Minnesota",0.560280025005341," 27000",4,21581,140.3,153.820384889522
"3061",1992,25,"Mississippi",0.568122804164886," 28000",5,14888,140.3,106.115466856736
"3062",1992,26,"Missouri",0.562871932983398," 29000",4,19578,140.3,139.543834640057
"3063",1992,27,"Montana",0.582629323005676," 30000",7,16971,140.3,120.96222380613
"3064",1992,28,"Nebraska",0.565808653831482," 31000",4,19984,140.3,142.437633642195
"3065",1992,29,"Nevada",0.606500685214996," 32000",8,22554,140.3,160.755523877406
"3066",1992,30,"New Hampshire",0.555053234100342," 33000",1,22337,140.3,159.208838203849
"3067",1992,31,"New Jersey",0.573151886463165," 34000",2,26713,140.3,190.39914468995
"3068",1992,32,"New Mexico",0.582788348197937," 35000",6,16800,140.3,119.743406985032
"3069",1992,33,"New York",0.603223919868469," 36000",2,25061,140.3,178.624376336422
"3070",1992,34,"North Carolina",0.542046964168549," 37000",5,19236,140.3,137.106200997862
"3071",1992,35,"North Dakota",0.559217929840088," 38000",4,17849,140.3,127.220242337847
"3072",1992,36,"Ohio",0.532244503498077," 39000",3,20056,140.3,142.950819672131
"3073",1992,37,"Oklahoma",0.578821659088135," 40000",6,17399,140.3,124.012829650748
"3074",1992,38,"Oregon",0.554116189479828," 41000",8,19546,140.3,139.315751960086
"3075",1992,39,"Pennsylvania",0.553432404994965," 42000",2,21250,140.3,151.461154668567
"3076",1992,40,"Rhode Island",0.54361355304718," 44000",1,21329,140.3,152.024233784747
"3077",1992,41,"South Carolina",0.544488251209259," 45000",5,17316,140.3,123.421240199572
"3078",1992,42,"South Dakota",0.597345411777496," 46000",4,18156,140.3,129.408410548824
"3079",1992,43,"Tennessee",0.569726467132568," 47000",5,18625,140.3,132.751247327156
"3080",1992,44,"Texas",0.617475569248199," 48000",6,18956,140.3,135.110477548111
"3081",1992,45,"Utah",0.56615275144577," 49000",7,16401,140.3,116.899501069138
